Y1,Y2,Y3,Y4,Y5
6.432490598706546e-15,21.378781136410154,50,-30,438
0.6279051952931367,18.463263982871933,50,20,261
1.2533323356430417,19.020229879528586,50,20,1380
1.8738131458572507,18.839844835508156,50,20,-38
2.486898871648549,18.073097685319073,50,20,829
3.09016994374948,17.980777575588807,50,20,37
3.681245526846782,21.818147254354976,50,20,1075
4.257792915650725,18.938028356195602,50,20,1671
4.817536741017157,21.839883117709686,50,20,1481
5.358267949789966,17.507709444334736,50,20,712
5.877852522924735,19.169298056630353,50,20,1781
6.3742398974869,22.068462706555795,50,20,604
6.845471059286893,21.7940478901766,50,20,-42
7.289686274214119,21.416756423019798,50,20,1129
7.705132427757892,19.189680424751547,50,20,1076
8.090169943749478,18.01126849614398,50,20,1500
8.443279255020151,19.380880221892888,50,20,-18
8.76306680043864,20.178180696663315,50,20,218
9.048270524660197,18.180575191605072,50,20,1112
9.297764858882514,21.72607384260349,50,20,277
9.510565162951538,17.56427726319541,50,-30,1368
9.685831611286313,18.43470545463382,50,20,1139
9.822872507286888,17.982039254971006,50,20,1384
9.921147013144779,20.930752890786696,50,20,1153
9.980267284282716,20.04154790430832,50,20,1551
10.0,18.13022928687347,50,20,1450
9.980267284282716,21.508803281604482,50,20,1137
9.921147013144777,21.415016188890167,50,20,249
9.822872507286887,18.099210851410792,50,20,401
9.68583161128631,19.70897737704032,50,20,1936
9.510565162951536,19.007339724496155,50,20,1877
9.29776485888251,17.789181381608678,50,20,812
9.048270524660193,22.457202206260952,50,20,1727
8.763066800438633,20.337761070122095,50,20,562
8.443279255020151,19.557538907684673,50,20,518
8.090169943749476,20.002235902676485,50,20,125
7.705132427757886,17.946659475276437,50,20,-52
7.28968627421411,22.254202467461802,50,20,557
6.845471059286884,17.62906172474283,50,20,1061
6.3742398974868975,19.62862620875262,50,20,1985
5.877852522924734,19.06893651831784,50,-30,1781
5.358267949789957,19.836057572463417,50,20,60
4.817536741017147,20.883008818238174,50,20,1263
4.2577929156507235,21.692847519355283,50,20,757
3.6812455268467796,22.21267325915928,50,20,1029
3.090169943749478,18.010073820764443,50,20,141
2.486898871648538,18.426756602863133,50,20,1997
1.8738131458572393,20.862446506965284,50,20,656
1.253332335643039,21.30502030429364,50,20,1767
0.6279051952931338,19.38583821066408,50,20,1699
3.673940397442059e-15,19.23117929367577,50,20,905
-0.6279051952931443,17.84334416228861,50,20,752
-1.2533323356430492,18.177620552804527,50,20,974
-1.8738131458572496,18.233869279363045,50,20,774
-2.4868988716485476,18.183649521284924,50,20,1540
-3.0901699437494705,19.27007522961826,50,20,1313
-3.681245526846789,21.89945560932179,50,20,1922
-4.257792915650732,22.453451016812025,50,20,1859
-4.817536741017156,19.48538880588743,50,20,9
-5.3582679497899655,17.848916160765672,50,20,199
-5.877852522924728,21.30985484823334,50,-30,1593
-6.3742398974869054,17.883674600568597,50,20,1663
-6.845471059286892,18.221419069423035,50,20,1501
-7.289686274214118,18.986563669940725,50,20,1000
-7.705132427757891,22.031645926506975,50,20,225
-8.090169943749482,20.984769963706032,50,20,596
-8.443279255020157,17.786622390053516,50,20,1642
-8.76306680043864,18.16328953967158,50,20,1030
-9.048270524660197,18.51961868536927,50,20,1293
-9.297764858882513,20.97233483837552,50,20,502
-9.51056516295154,22.368430015275255,50,20,397
-9.685831611286314,20.244990150066574,50,20,1868
-9.822872507286888,21.55551138299867,50,20,1622
-9.921147013144779,20.768802399413392,50,20,1104
-9.980267284282716,20.790154672381917,50,20,1984
-10.0,21.472688330001027,50,20,1786
-9.980267284282714,18.17305715059347,50,20,1979
-9.921147013144777,20.136864241736127,50,20,77
-9.822872507286887,21.21402428565049,50,20,1495
-9.685831611286313,22.312373189186165,50,20,158
-9.510565162951533,20.137370119497906,50,-30,-46
-9.29776485888251,19.80021821308728,50,20,1687
-9.048270524660193,18.688446794638665,50,20,1544
-8.763066800438635,19.23157015730804,50,20,75
-8.443279255020151,20.519838367055865,50,20,1659
-8.090169943749467,19.316523869614407,50,20,1747
-7.705132427757886,21.799717331019462,50,20,1419
-7.289686274214111,22.019710981201214,50,20,1481
-6.845471059286885,17.518155118312226,50,20,967
-6.3742398974868975,17.653462134199874,50,20,649
-5.87785252292472,21.599172498653388,50,20,84
-5.3582679497899575,20.6571783628684,50,20,723
-4.817536741017148,22.152057280140493,50,20,1663
-4.257792915650724,18.768945788953673,50,20,1721
-3.681245526846781,18.6623180750754,50,20,639
-3.0901699437494616,20.65009134358576,50,20,1319
-2.4868988716485387,19.080375286697127,50,20,179
-1.8738131458572405,21.595011899971116,50,20,1251
-1.2533323356430401,22.301602187895394,50,20,-74
-0.6279051952931352,21.83177391535873,50,20,1233
1.2864981197413092e-14,17.578878252923126,50,-30,1619
0.627905195293143,21.361691789784675,50,20,397
1.2533323356430481,20.764272557085704,50,20,-61
1.8738131458572485,19.610440478202396,50,20,1295
2.4868988716485467,18.22593286455121,50,20,424
3.090169943749486,21.65050100660698,50,20,112
3.681245526846788,20.293241727532546,50,20,761
4.2577929156507315,21.7268826253348,50,20,606
4.817536741017154,21.940049989820203,50,20,766
5.358267949789965,21.35066686915248,50,20,1797
5.877852522924742,18.002974581706326,50,20,295
6.374239897486904,21.868213768678448,50,20,186
6.845471059286891,20.97659825175354,50,20,653
7.289686274214117,20.63772815707848,50,20,956
7.705132427757891,20.825374358685362,50,20,762
8.090169943749482,20.3513332975301,50,20,795
8.443279255020155,20.077889584979722,50,20,627
8.763066800438638,20.30866240369772,50,20,1620
9.048270524660197,22.057857885369167,50,20,1717
9.297764858882513,20.240381933362467,50,20,986
9.51056516295154,18.57019848110668,50,-30,796
9.685831611286313,20.899665741689574,50,20,1350
9.822872507286888,21.108688787297012,50,20,-100
9.921147013144779,20.974390710201682,50,20,193
9.980267284282716,17.85628441874101,50,20,1797
10.0,20.110424595671354,50,20,954
9.980267284282716,22.102381517446936,50,20,1230
9.921147013144777,17.67172376084495,50,20,1431
9.822872507286887,21.771244122769303,50,20,102
9.685831611286307,19.157205491407847,50,20,1419
9.510565162951533,21.770517373192117,50,20,251
9.29776485888251,19.88279802594729,50,20,1950
9.048270524660193,18.047706066670955,50,20,1194
8.763066800438635,20.948690705492048,50,20,309
8.443279255020142,21.303492950760035,50,20,1787
8.090169943749467,19.92257443633212,50,20,1689
7.705132427757887,18.329160092416046,50,20,862
7.289686274214111,19.90292806912095,50,20,1460
6.845471059286886,20.58864096515206,50,20,16
6.374239897486885,19.793205554285198,50,20,609
5.877852522924721,18.29171704388095,50,-30,253
5.358267949789958,19.686399091146864,50,20,1641
4.817536741017149,19.853414519060692,50,20,389
4.257792915650725,21.8215923111168,50,20,1661
3.6812455268467654,18.516903423914673,50,20,164
3.090169943749463,17.969442226130067,50,20,409
2.48689887164854,20.486300639871274,50,20,1379
1.8738131458572418,22.267484067756754,50,20,309
1.2533323356430415,21.63869854523961,50,20,889
0.6279051952931186,19.219676537321398,50,20,-3
-1.164033439826574e-14,18.4986765583372,50,20,1577
-0.6279051952931418,20.452778471993128,50,20,1426
-1.253332335643047,21.28355889022538,50,20,300
-1.8738131458572471,20.10388427743582,50,20,133
-2.4868988716485623,22.23767159599894,50,20,928
-3.090169943749485,17.513995666842,50,20,614
-3.681245526846787,18.814110247773634,50,20,893
-4.257792915650731,21.037627108816494,50,20,859
-4.817536741017153,20.784381070574327,50,20,943
-5.358267949789964,22.056230125799868,50,20,979
-5.877852522924726,22.446814027618462,50,-30,1630
-6.374239897486918,17.708652968541582,50,20,577
-6.845471059286902,19.22975374308215,50,20,-100
-7.2896862742141275,19.87089136244743,50,20,1102
-7.705132427757901,20.73954358673468,50,20,1811
-8.090169943749482,18.054756167188774,50,20,-34
-8.443279255020155,19.528927331225514,50,20,787
-8.763066800438638,17.55779773970724,50,20,-87
-9.048270524660197,20.940100398634783,50,20,1467
-9.297764858882513,17.825432683621756,50,20,1167
-9.510565162951535,18.53144063700261,50,20,1734
-9.685831611286318,18.737370804885124,50,20,1024
-9.82287250728689,18.50263827609109,50,20,1033
-9.92114701314478,20.89730461128894,50,20,1331
-9.980267284282716,19.24592729182171,50,20,1670
-10.0,18.638325470984334,50,20,957
-9.980267284282716,20.994355846192693,50,20,1821
-9.921147013144777,18.22536669807322,50,20,142
-9.822872507286887,21.708992374735786,50,20,166
-9.685831611286313,18.743167598738378,50,20,210
-9.510565162951538,18.565579340562092,50,-30,199
-9.297764858882505,21.82905731507115,50,20,332
-9.048270524660186,17.790385327693524,50,20,1601
-8.763066800438628,20.01409315419326,50,20,328
-8.443279255020142,19.607435082288774,50,20,931
-8.090169943749467,18.626232077068124,50,20,1162
-7.7051324277578885,20.9366900796723,50,20,1589
-7.289686274214113,22.0705585572683,50,20,1480
-6.845471059286886,21.01649613154761,50,20,1688
-6.3742398974869,20.264955793710943,50,20,1585
-5.877852522924737,20.056937526628865,50,20,393
-5.358267949789946,20.111736424961244,50,20,1011
-4.817536741017134,18.3785369193237,50,20,117
-4.25779291565071,20.05524039012435,50,20,1660
-3.6812455268467663,19.449320941089322,50,20,742
-3.090169943749464,21.144682743496254,50,20,1350
-2.486898871648541,18.70817459783064,50,20,1628
-1.873813145857243,19.112200229540427,50,20,1268
-1.2533323356430426,20.500575438853897,50,20,1772
-0.6279051952931375,20.123014677846978,50,20,1512
-7.347880794884118e-15,18.39200674956685,50,-30,344
0.6279051952931582,19.954357445220502,50,20,1823
1.2533323356430635,20.97085060043386,50,20,1063
1.8738131458572636,18.97191043884321,50,20,1211
2.4868988716485614,21.582952654736104,50,20,872
3.090169943749484,22.217587845467808,50,20,1396
3.681245526846786,19.791215684084136,50,20,340
4.25779291565073,19.659585195315792,50,20,1300
4.817536741017152,21.357659778129445,50,20,1180
5.358267949789964,21.138818218087557,50,20,1322
5.877852522924725,20.460989743273636,50,20,1931
6.374239897486916,18.958911930250242,50,20,1900
6.8454710592869015,20.22936636227107,50,20,568
7.289686274214127,17.671616245007396,50,20,1033
7.705132427757901,19.79694506111701,50,20,675
8.09016994374948,22.1522690193208,50,20,357
8.443279255020155,19.0137107001407,50,20,1838
8.763066800438637,19.014054706651446,50,20,531
9.048270524660195,17.99764040010642,50,20,555
9.297764858882513,18.134569577068202,50,20,980
9.510565162951533,17.663335657723692,50,-30,254
9.685831611286318,19.322155204171757,50,20,791
9.82287250728689,18.569040164993908,50,20,673
9.92114701314478,18.463060972968236,50,20,223
9.980267284282716,20.342749093012397,50,20,63
10.0,20.73154054113931,50,20,1928
9.980267284282716,18.46259460001851,50,20,287
9.921147013144777,19.322157050280683,50,20,1671
9.822872507286887,19.86147919363464,50,20,983
9.685831611286313,21.16748438082021,50,20,1918
9.510565162951528,18.37597917977389,50,20,747
9.297764858882505,21.511605563370367,50,20,1609
9.048270524660186,18.229830922590722,50,20,1115
8.763066800438628,18.789736920444078,50,20,983
8.443279255020144,20.444757168355714,50,20,598
8.09016994374947,17.83576596645885,50,20,1978
7.7051324277578885,21.391182655208105,50,20,666
7.289686274214113,17.51211349343837,50,20,295
6.845471059286887,19.820202588585055,50,20,781
6.374239897486901,21.19578662973331,50,20,1824
5.877852522924709,18.39013388130799,50,-30,60
5.358267949789947,19.716447876885262,50,20,-38
4.817536741017135,20.898666118004307,50,20,1715
4.257792915650712,19.567492610502683,50,20,1049
3.6812455268467676,20.078686937401166,50,20,1820
3.0901699437494656,17.803860205490132,50,20,1400
2.4868988716485423,21.142862539636393,50,20,310
1.873813145857244,20.79555423553705,50,20,1782
1.253332335643044,20.965088923975202,50,20,872
0.6279051952931387,19.282819542993753,50,20,464
-2.6954609193973536e-14,20.999534998262376,50,20,807
-0.627905195293157,21.686680042715178,50,20,1081
-1.2533323356430621,22.38484915564181,50,20,1393
-1.873813145857262,21.248247077757256,50,20,717
-2.48689887164856,18.018789413830344,50,20,1917
-3.090169943749483,19.31827287974846,50,20,593
-3.6812455268467845,21.166517354872603,50,20,1955
-4.257792915650728,17.625601431558774,50,20,0
-4.817536741017151,19.885239393473224,50,20,780
-5.358267949789962,17.70450699924044,50,20,584
-5.877852522924752,21.731025072533935,50,-30,233
-6.374239897486915,22.277559665398798,50,20,1646
-6.845471059286901,22.289306084642018,50,20,3
-7.289686274214127,21.392110548348896,50,20,56
-7.7051324277579,20.41001455120044,50,20,724
-8.09016994374948,19.827936044539367,50,20,414
-8.443279255020155,20.633330410450935,50,20,53
-8.763066800438637,17.884045177273816,50,20,604
-9.048270524660195,18.965869844938403,50,20,60
-9.297764858882513,18.37601913040635,50,20,211
-9.510565162951544,21.34823456903629,50,20,1999
-9.685831611286318,22.425297271839625,50,20,1235
-9.82287250728689,19.115850094882052,50,20,1744
-9.921147013144779,20.6164124493535,50,20,159
-9.980267284282716,17.52900028385822,50,20,1833
-10.0,19.983770199507767,50,20,978
-9.980267284282716,21.216457626610712,50,20,178
-9.921147013144777,20.00292917169,50,20,1714
-9.822872507286887,18.463217988033808,50,20,1032
-9.685831611286313,21.39822828467355,50,20,-94
-9.510565162951528,21.6186611057031,50,-30,1009
-9.297764858882505,20.881103582014646,50,20,1585
-9.048270524660186,18.463287715435026,50,20,1961
-8.763066800438628,20.381922884420682,50,20,1972
-8.443279255020144,19.70130067157265,50,20,1204
-8.09016994374947,19.783445744090894,50,20,1954
-7.705132427757889,21.991948218722936,50,20,1781
-7.289686274214114,20.632885162460855,50,20,-77
-6.845471059286888,18.956747464981223,50,20,467
-6.374239897486874,17.677768152087346,50,20,1427
-5.8778525229247105,22.140669244564663,50,20,-1
-5.358267949789948,21.539233053417938,50,20,496
-4.817536741017136,18.138438172333792,50,20,1591
-4.257792915650713,21.19982889766969,50,20,1998
-3.6812455268467685,19.974399510799675,50,20,313
-3.0901699437494665,20.589893157126806,50,20,300
-2.4868988716485436,20.88130761518268,50,20,1419
-1.8738131458572456,18.971664238118855,50,20,1941
-1.253332335643045,18.86500779034389,50,20,1657
-0.6279051952931045,19.343604155564435,50,20,359
2.5729962394826185e-14,22.44766216781114,50,-30,1651
0.6279051952931558,21.239889824132575,50,20,1991
1.2533323356430608,18.20911875064728,50,20,1784
1.873813145857261,20.703686142762823,50,20,1346
2.486898871648559,20.606824519523826,50,20,303
3.0901699437494816,19.279097008902674,50,20,834
3.6812455268467836,18.098183587711745,50,20,122
4.257792915650727,22.431547665909864,50,20,1042
4.81753674101715,19.788320449928996,50,20,548
5.358267949789991,18.32932191085816,50,20,766
5.877852522924751,19.539825782387325,50,20,1113
6.374239897486914,17.604728591387335,50,20,1036
6.8454710592869,21.649345744128976,50,20,713
7.289686274214126,21.498265765962834,50,20,848
7.705132427757899,22.290672557973966,50,20,1925
8.09016994374948,19.086982899087765,50,20,1326
8.443279255020153,18.20025241713832,50,20,503
8.763066800438637,19.969883988916067,50,20,70
9.048270524660193,18.695489490923176,50,20,289
9.297764858882525,18.382235119095956,50,20,854
9.510565162951544,21.85944767318707,50,-30,835
9.685831611286316,20.27871393408207,50,20,435
9.82287250728689,20.834156674741024,50,20,1214
9.921147013144779,20.35465993411143,50,20,781
9.980267284282716,20.17165099048709,50,20,390
10.0,19.829325368083495,50,20,1551
9.980267284282716,17.75902232126615,50,20,1516
9.921147013144779,20.046851105252593,50,20,317
9.822872507286887,20.921740784545726,50,20,687
9.685831611286304,19.57795797313931,50,20,537
9.510565162951528,18.595860909895624,50,20,68
9.297764858882505,20.412021378599597,50,20,123
9.048270524660188,18.759153550072934,50,20,1520
8.76306680043863,19.828657802562397,50,20,1608
8.443279255020146,22.422103905106443,50,20,737
8.09016994374947,20.2685801435658,50,20,239
7.70513242775789,19.697821503521194,50,20,1691
7.289686274214116,17.932406328177752,50,20,1388
6.84547105928689,19.31146259694094,50,20,1765
6.374239897486875,21.2335250343601,50,20,1494
5.877852522924711,21.949245022305433,50,-30,1347
5.358267949789949,21.604198445367278,50,20,392
4.817536741017137,22.40071811808837,50,20,1046
4.257792915650714,20.073932659901505,50,20,43
3.68124552684677,19.924748553609493,50,20,686
3.090169943749468,19.41103059426872,50,20,1095
2.4868988716485445,17.540919422501986,50,20,675
1.8738131458572465,20.235939971064216,50,20,667
1.253332335643011,20.46369902919736,50,20,1337
0.6279051952931057,19.429440060989638,50,20,1551
-2.450531559567883e-14,22.312413984587923,50,20,365
-0.6279051952931547,18.315299545148797,50,20,1890
-1.25333233564306,21.499252321134673,50,20,-90
-1.8738131458572598,20.24465459016836,50,20,1341
-2.486898871648558,18.35685952272932,50,20,334
-3.0901699437494807,17.931788788230644,50,20,1272
-3.6812455268467827,17.62112977109952,50,20,605
-4.257792915650726,21.839815041644346,50,20,661
-4.8175367410171805,19.58282260464327,50,20,1574
-5.35826794978999,20.748932625985105,50,20,1120
-5.877852522924751,21.498210342336797,50,-30,1161
-6.3742398974869126,21.715250133577598,50,20,-96
-6.8454710592869,19.793482618721367,50,20,1223
-7.289686274214125,18.703415975650916,50,20,152
-7.705132427757898,20.405499064735885,50,20,1317
-8.090169943749478,19.663973116741627,50,20,222
-8.443279255020151,17.867700298426477,50,20,1066
-8.763066800438637,17.994410630982316,50,20,1131
-9.048270524660209,21.972801871379957,50,20,1291
-9.297764858882525,21.584125111727964,50,20,1183
-9.510565162951544,17.970916792856702,50,20,1291
-9.685831611286316,22.28822566119468,50,20,289
-9.82287250728689,21.81077449977839,50,20,483
-9.921147013144779,20.878644085534642,50,20,432
-9.980267284282716,18.49202574010654,50,20,1734
-10.0,21.577460771095808,50,20,1434
-9.980267284282716,19.62340915563524,50,20,927
-9.921147013144779,18.241473003011237,50,20,-27
-9.822872507286881,18.680186220858513,50,20,906
-9.685831611286304,20.81135168901553,50,20,1502
-9.51056516295153,19.1651296451779,50,-30,538
-9.297764858882507,19.06295602362496,50,20,1569
-9.048270524660188,22.088594548964558,50,20,1224
-8.76306680043863,22.393253809574734,50,20,1526
-8.443279255020146,17.798680175680516,50,20,1683
-8.090169943749471,17.793355903153376,50,20,1396
-7.705132427757891,21.52708694630249,50,20,1357
-7.289686274214117,19.672425304843323,50,20,1226
-6.845471059286864,17.69652677462136,50,20,1908
-6.374239897486876,20.059070549123327,50,20,429
-5.877852522924712,19.750364767332524,50,20,890
-5.358267949789949,22.271025233211688,50,20,1254
-4.817536741017138,22.48928789959881,50,20,224
-4.257792915650715,19.743333278718598,50,20,1065
-3.6812455268467708,18.75102752171919,50,20,1912
-3.090169943749469,17.658210556103178,50,20,1400
-2.486898871648546,21.09045475201958,50,20,543
-1.8738131458572478,18.787424094978086,50,20,20
-1.2533323356430124,20.454234150859506,50,20,1346
-0.627905195293107,17.62941737264233,50,20,1716
2.328066879653148e-14,19.007496248383283,50,-30,1302
0.6279051952931535,22.099594643643606,50,20,867
1.2533323356430583,21.245665294033486,50,20,580
1.8738131458572584,17.707565021631805,50,20,87
2.4868988716485565,21.416129905459684,50,20,598
3.0901699437494794,21.865738392486787,50,20,573
3.6812455268467814,18.689252079767687,50,20,1812
4.257792915650725,21.731796393786208,50,20,1300
4.81753674101718,19.522439812859442,50,20,1152
5.3582679497899885,18.509981765424573,50,20,308
5.8778525229247505,19.789891444205818,50,20,1752
6.374239897486885,18.201887970293715,50,20,1461
6.845471059286899,21.29127346828809,50,20,761
7.289686274214148,20.738894231119648,50,20,1292
7.705132427757898,22.024608958058906,50,20,561
8.090169943749498,21.237432524789558,50,20,1238
8.443279255020151,21.20712389743295,50,20,1193
8.763066800438652,21.72654926301267,50,20,1192
9.048270524660193,19.351483237689134,50,20,1127
9.297764858882523,19.820033240302482,50,20,462
9.510565162951533,19.84038413552034,50,-30,1840
9.685831611286316,17.875078377064142,50,20,1437
9.822872507286895,19.302855499645595,50,20,923
9.921147013144779,18.617699967264056,50,20,127
9.98026728428272,22.05188008614097,50,20,571
10.0,18.531929783703898,50,20,805
9.980267284282714,18.49635084365017,50,20,109
9.921147013144779,17.772505404679528,50,20,601
9.822872507286881,21.231435682926907,50,20,-44
9.685831611286314,18.45101037135301,50,20,598
9.51056516295153,19.950813508431935,50,20,495
9.29776485888252,20.502383470101417,50,20,1912
9.04827052466019,22.095631953309084,50,20,1158
8.763066800438612,17.558368570556006,50,20,156
8.443279255020146,18.2836093628094,50,20,1663
8.09016994374945,19.993907296907544,50,20,1679
7.705132427757891,22.279230413404385,50,20,345
7.289686274214092,19.771323923642953,50,20,247
6.845471059286891,17.72988024109106,50,20,1130
6.374239897486877,20.261967982849804,50,20,1733
5.8778525229247425,19.84786706682986,50,-30,1137
5.3582679497899495,21.96289508160742,50,20,855
4.817536741017109,22.160029849096624,50,20,1909
4.257792915650716,22.335348252080163,50,20,1922
3.6812455268467392,21.635643681695278,50,20,1393
3.09016994374947,21.038764467994206,50,20,1648
2.4868988716485125,20.71844572104857,50,20,1609
1.8738131458572491,21.95981238941676,50,20,59
1.2533323356430135,19.844130412908648,50,20,435
0.6279051952931436,20.531478853146684,50,20,886
-2.2056021997384124e-14,18.920419042143248,50,20,905
-0.6279051952931168,18.435087883605917,50,20,1299
-1.2533323356430572,18.23709393162373,50,20,533
-1.8738131458572924,21.364067122985023,50,20,696
-2.4868988716485556,18.525572814137735,50,20,312
-3.0901699437495123,21.63730376520124,50,20,1135
-3.68124552684678,19.787233913977676,50,20,1426
-4.257792915650756,20.58174360447709,50,20,1577
-4.817536741017147,22.13487954089837,50,20,1589
-5.358267949789988,19.611920933375718,50,20,748
-5.87785252292472,20.739913303459748,50,-30,451
-6.374239897486911,22.485213054333467,50,20,1085
-6.845471059286923,18.431027183274978,50,20,350
-7.289686274214123,22.130017753044744,50,20,366
-7.705132427757919,18.08189647089746,50,20,706
-8.090169943749476,21.930079893348815,50,20,1730
-8.443279255020169,19.088128960074705,50,20,1462
-8.763066800438635,22.427667458545315,50,20,1627
-9.048270524660207,18.836467126806262,50,20,1197
-9.29776485888251,18.153928138374013,50,20,1225
-9.510565162951542,18.336994072399776,50,20,1802
-9.685831611286307,22.48071844353685,50,20,436
-9.82287250728689,21.692363770501196,50,20,1130
-9.921147013144784,21.165747566088964,50,20,1253
-9.980267284282716,18.49388494588493,50,20,326
-10.0,20.104923062248275,50,20,480
-9.980267284282716,21.444712838741353,50,20,1295
-9.921147013144774,19.445804989014075,50,20,1082
-9.822872507286888,20.306185238183673,50,20,1942
-9.685831611286305,20.659456592443334,50,20,383
-9.51056516295154,17.79639407569765,50,-30,1765
-9.297764858882507,21.17227965616072,50,20,1239
-9.048270524660175,22.350820994287304,50,20,-71
-8.763066800438631,21.379786185177895,50,20,683
-8.443279255020128,18.595797501426922,50,20,1889
-8.090169943749473,21.48236846824158,50,20,1277
-7.705132427757871,22.278566217826736,50,20,791
-7.289686274214118,19.973562500481762,50,20,1854
-6.845471059286866,18.574742366968636,50,20,1168
-6.3742398974869054,19.99977747812812,50,20,544
-5.877852522924714,21.653455497231406,50,20,69
-5.358267949789921,21.150358054696962,50,20,1549
-4.817536741017141,18.59714746752943,50,20,-2
-4.257792915650685,21.70634253709089,50,20,1208
-3.681245526846773,18.034948582336057,50,20,1071
