Y1,Y2,Y3,Y4,Y5
6.432490598706546e-15,20.97949785564604,50,-30,168
0.6279051952931367,17.62997661866125,50,20,960
1.2533323356430417,21.440226632417716,50,20,893
1.8738131458572507,21.648778252918078,50,20,694
2.486898871648549,17.712058967761354,50,20,721
3.09016994374948,19.541361583249504,50,20,1648
3.681245526846782,21.772832375224038,50,20,1709
4.257792915650725,18.62521227226032,50,20,477
4.817536741017157,18.799351085260355,50,20,1451
5.358267949789966,19.519066087066513,50,20,1483
5.877852522924735,19.425722832366027,50,20,1781
6.3742398974869,21.71082472540693,50,20,223
6.845471059286893,20.696989840160914,50,20,1129
7.289686274214119,20.764499620946584,50,20,1520
7.705132427757892,18.33626621498046,50,20,878
8.090169943749478,21.893604272350753,50,20,1126
8.443279255020151,20.653867362987967,50,20,1862
8.76306680043864,18.324148031702272,50,20,958
9.048270524660197,17.764510394668097,50,20,675
9.297764858882514,17.84062445232364,50,20,1306
9.510565162951538,21.45866069310492,50,-30,1096
9.685831611286313,20.763252380879866,50,20,1222
9.822872507286888,18.89427073979135,50,20,338
9.921147013144779,19.33325951767265,50,20,1790
9.980267284282716,19.893512863291257,50,20,814
10.0,22.22843077607736,50,20,381
9.980267284282716,20.058761389854258,50,20,1435
9.921147013144777,18.79636631030646,50,20,1059
9.822872507286887,21.908679325701137,50,20,185
9.68583161128631,21.50858160033254,50,20,115
9.510565162951536,19.90506527191402,50,20,316
9.29776485888251,21.987811199346265,50,20,30
9.048270524660193,22.42133046243005,50,20,732
8.763066800438633,19.347003535699756,50,20,965
8.443279255020151,21.333229788327394,50,20,1455
8.090169943749476,20.554985542723077,50,20,78
7.705132427757886,20.339330061046336,50,20,-18
7.28968627421411,18.12354110742891,50,20,928
6.845471059286884,22.323108264643267,50,20,1640
6.3742398974868975,18.42128401268359,50,20,1589
5.877852522924734,20.48223803543645,50,-30,1212
5.358267949789957,21.406646294033504,50,20,1735
4.817536741017147,18.956949933110224,50,20,968
4.2577929156507235,21.01147330327766,50,20,636
3.6812455268467796,22.444763267190567,50,20,1854
3.090169943749478,21.144256431690653,50,20,1840
2.486898871648538,18.871534575769214,50,20,69
1.8738131458572393,20.678653304288602,50,20,1348
1.253332335643039,19.623334444783392,50,20,1466
0.6279051952931338,19.690907009742283,50,20,292
3.673940397442059e-15,22.460872562470215,50,20,1939
-0.6279051952931443,18.050243522420093,50,20,1359
-1.2533323356430492,19.92083977268877,50,20,1816
-1.8738131458572496,21.97417992912022,50,20,1157
-2.4868988716485476,21.322023140565623,50,20,1989
-3.0901699437494705,21.59422836323876,50,20,1997
-3.681245526846789,22.473334293531877,50,20,184
-4.257792915650732,21.885622973037748,50,20,1632
-4.817536741017156,20.90502189860303,50,20,1057
-5.3582679497899655,18.353466000239056,50,20,1769
-5.877852522924728,21.22211534753507,50,-30,1223
-6.3742398974869054,18.598605500546324,50,20,1132
-6.845471059286892,18.347893177382538,50,20,723
-7.289686274214118,19.063300570338953,50,20,1702
-7.705132427757891,20.970654576014535,50,20,719
-8.090169943749482,19.820032236229736,50,20,673
-8.443279255020157,21.102580566258613,50,20,585
-8.76306680043864,19.13560847806128,50,20,247
-9.048270524660197,19.427599466918746,50,20,1978
-9.297764858882513,21.750930983924427,50,20,1547
-9.51056516295154,19.16750319479738,50,20,383
-9.685831611286314,20.993531801098033,50,20,1369
-9.822872507286888,18.515566783326463,50,20,899
-9.921147013144779,21.834962414125364,50,20,358
-9.980267284282716,22.1813292176061,50,20,666
-10.0,21.083574257522468,50,20,1363
-9.980267284282714,18.185121330378344,50,20,1641
-9.921147013144777,19.844756682065,50,20,892
-9.822872507286887,19.997403273303284,50,20,568
-9.685831611286313,19.477512277510233,50,20,-15
-9.510565162951533,22.416627396706485,50,-30,1240
-9.29776485888251,19.408638978863323,50,20,380
-9.048270524660193,18.659539134623504,50,20,595
-8.763066800438635,20.44713665329074,50,20,1980
-8.443279255020151,21.10231122482121,50,20,1221
-8.090169943749467,21.785736614253665,50,20,9
-7.705132427757886,20.44125803109719,50,20,1005
-7.289686274214111,20.621051069023842,50,20,164
-6.845471059286885,20.017362328540013,50,20,777
-6.3742398974868975,20.224660020237163,50,20,1726
-5.87785252292472,19.833873971547423,50,20,1289
-5.3582679497899575,21.951096252001832,50,20,1587
-4.817536741017148,17.956510837579625,50,20,560
-4.257792915650724,17.730763085895905,50,20,1511
-3.681245526846781,19.27193346568028,50,20,656
-3.0901699437494616,19.211243269632085,50,20,1145
-2.4868988716485387,18.083149456709997,50,20,469
-1.8738131458572405,19.262090212497764,50,20,133
-1.2533323356430401,19.786888363777148,50,20,-25
-0.6279051952931352,22.378115640587996,50,20,1896
1.2864981197413092e-14,20.71589897741376,50,-30,1591
0.627905195293143,20.770453904810672,50,20,1427
1.2533323356430481,20.212431344884877,50,20,1754
1.8738131458572485,21.814327348714997,50,20,1735
2.4868988716485467,19.487497046873745,50,20,341
3.090169943749486,19.086368778163163,50,20,1720
3.681245526846788,18.028200430730372,50,20,216
4.2577929156507315,19.39595482887628,50,20,1889
4.817536741017154,22.085056780181574,50,20,565
5.358267949789965,21.10247018533957,50,20,1556
5.877852522924742,18.593118300910398,50,20,1540
6.374239897486904,17.70445635229852,50,20,628
6.845471059286891,20.019279528775282,50,20,657
7.289686274214117,19.537770338825005,50,20,1275
7.705132427757891,19.899660033347534,50,20,1779
8.090169943749482,18.629264540684915,50,20,479
8.443279255020155,22.264658899021914,50,20,1450
8.763066800438638,20.41550298800471,50,20,697
9.048270524660197,17.839043790647857,50,20,1968
9.297764858882513,20.26790456164076,50,20,385
9.51056516295154,20.779082935137428,50,-30,1260
9.685831611286313,20.247201632692423,50,20,1357
9.822872507286888,18.288315295472625,50,20,206
9.921147013144779,20.88997899947695,50,20,1734
9.980267284282716,20.73598338239593,50,20,818
10.0,19.828112338460834,50,20,1160
9.980267284282716,18.369158877205628,50,20,353
9.921147013144777,18.28654855866821,50,20,1270
9.822872507286887,19.405562196860377,50,20,331
9.685831611286307,20.204241436701885,50,20,1274
9.510565162951533,19.141297986469535,50,20,1898
9.29776485888251,18.519899524102076,50,20,135
9.048270524660193,18.647470353724923,50,20,326
8.763066800438635,18.98586788311878,50,20,1195
8.443279255020142,17.79792810221197,50,20,1479
8.090169943749467,19.369117970967906,50,20,576
7.705132427757887,20.036508938828227,50,20,1042
7.289686274214111,18.834007194435305,50,20,120
6.845471059286886,21.11031730727344,50,20,1530
6.374239897486885,18.530315024629257,50,20,357
5.877852522924721,21.283010100636126,50,-30,13
5.358267949789958,22.29902183149446,50,20,1434
4.817536741017149,19.50419440595793,50,20,961
4.257792915650725,21.627915094498018,50,20,697
3.6812455268467654,20.027487933849184,50,20,899
3.090169943749463,21.579154677989056,50,20,943
2.48689887164854,19.680575192304243,50,20,124
1.8738131458572418,18.747475505173878,50,20,1479
1.2533323356430415,20.077401103099174,50,20,68
0.6279051952931186,17.61341016984993,50,20,60
-1.164033439826574e-14,19.00838786453463,50,20,1506
-0.6279051952931418,20.915897328477715,50,20,1391
-1.253332335643047,21.300402314865668,50,20,1876
-1.8738131458572471,21.85930666790398,50,20,1725
-2.4868988716485623,17.592963672084846,50,20,1614
-3.090169943749485,21.12171738860014,50,20,1644
-3.681245526846787,18.665533487399795,50,20,35
-4.257792915650731,20.517325573290947,50,20,315
-4.817536741017153,21.022334617332884,50,20,226
-5.358267949789964,18.752530998743982,50,20,477
-5.877852522924726,17.517965366505926,50,-30,1508
-6.374239897486918,18.098013116536098,50,20,178
-6.845471059286902,18.037127342972745,50,20,1546
-7.2896862742141275,20.599292724702558,50,20,190
-7.705132427757901,19.25759741740171,50,20,92
-8.090169943749482,21.58587904726545,50,20,31
-8.443279255020155,20.545631311594647,50,20,289
-8.763066800438638,18.46619076694331,50,20,777
-9.048270524660197,18.334993619068715,50,20,1782
-9.297764858882513,19.85513357447507,50,20,1171
-9.510565162951535,20.646415381087124,50,20,1881
-9.685831611286318,20.201091084619527,50,20,233
-9.82287250728689,18.378919806460672,50,20,798
-9.92114701314478,20.659829726041032,50,20,1570
-9.980267284282716,20.538247981514402,50,20,292
-10.0,20.362341747641086,50,20,870
-9.980267284282716,19.661931112114264,50,20,320
-9.921147013144777,21.12786123388026,50,20,-77
-9.822872507286887,21.98735487117392,50,20,261
-9.685831611286313,22.23667530126251,50,20,1662
-9.510565162951538,21.636804711029555,50,-30,1816
-9.297764858882505,17.996526885622067,50,20,633
-9.048270524660186,21.90123497686298,50,20,1202
-8.763066800438628,20.884648198812126,50,20,66
-8.443279255020142,20.201707276932567,50,20,490
-8.090169943749467,21.65425562494712,50,20,603
-7.7051324277578885,19.3262033817767,50,20,322
-7.289686274214113,22.135422312633043,50,20,1776
-6.845471059286886,20.910944588336477,50,20,750
-6.3742398974869,17.760438887102808,50,20,1342
-5.877852522924737,18.98427457011418,50,20,1973
-5.358267949789946,21.40821154103057,50,20,224
-4.817536741017134,22.45770039247946,50,20,265
-4.25779291565071,18.323542806296683,50,20,-89
-3.6812455268467663,22.401055326756648,50,20,1667
-3.090169943749464,17.720137057192794,50,20,270
-2.486898871648541,20.081520890324818,50,20,1463
-1.873813145857243,22.15565719200422,50,20,1320
-1.2533323356430426,19.277459789642602,50,20,1824
-0.6279051952931375,17.862803882877607,50,20,1516
-7.347880794884118e-15,19.487007139166984,50,-30,186
0.6279051952931582,19.213315513143318,50,20,1408
1.2533323356430635,18.917063226590383,50,20,1607
1.8738131458572636,20.56377985368119,50,20,942
2.4868988716485614,18.66903654054851,50,20,1748
3.090169943749484,22.169166449465457,50,20,1836
3.681245526846786,19.07859556587862,50,20,1572
4.25779291565073,22.066427253702628,50,20,44
4.817536741017152,20.355067667843432,50,20,1512
5.358267949789964,18.565719410949935,50,20,40
5.877852522924725,22.133999759085278,50,20,1033
6.374239897486916,21.64155254376598,50,20,239
6.8454710592869015,18.752483070192277,50,20,1578
7.289686274214127,20.293340836626065,50,20,533
7.705132427757901,20.350079072510624,50,20,1720
8.09016994374948,20.21249824841321,50,20,149
8.443279255020155,18.559710531106234,50,20,1115
8.763066800438637,17.96718875490875,50,20,120
9.048270524660195,21.53153524848958,50,20,605
9.297764858882513,21.109319167893414,50,20,1785
9.510565162951533,20.52385420882656,50,-30,357
9.685831611286318,20.728210274705194,50,20,291
9.82287250728689,21.282488493228776,50,20,932
9.92114701314478,18.221822465278763,50,20,1762
9.980267284282716,19.277729113431093,50,20,579
10.0,20.99696505423747,50,20,1658
9.980267284282716,19.67435393464009,50,20,402
9.921147013144777,21.34409065547472,50,20,657
9.822872507286887,18.636012603362474,50,20,1321
9.685831611286313,22.483570822271073,50,20,1584
9.510565162951528,17.745587243306154,50,20,814
9.297764858882505,20.361844520725022,50,20,650
9.048270524660186,21.992702944329277,50,20,1830
8.763066800438628,19.657357903281394,50,20,1948
8.443279255020144,20.47676908580242,50,20,628
8.09016994374947,18.041364058673825,50,20,315
7.7051324277578885,21.98129792203549,50,20,1682
7.289686274214113,18.655247011457863,50,20,1589
6.845471059286887,21.94150328747463,50,20,1000
6.374239897486901,18.70949110598135,50,20,615
5.877852522924709,18.63749427834808,50,-30,1316
5.358267949789947,21.39629933170483,50,20,271
4.817536741017135,18.13449676889774,50,20,1889
4.257792915650712,19.73018182935301,50,20,740
3.6812455268467676,17.936026615607773,50,20,662
3.0901699437494656,17.541043054419053,50,20,1301
2.4868988716485423,20.782607334701346,50,20,1959
1.873813145857244,22.24058235382087,50,20,1776
1.253332335643044,17.67399277791171,50,20,209
0.6279051952931387,22.123681477834538,50,20,1055
-2.6954609193973536e-14,21.750120398290793,50,20,1677
-0.627905195293157,20.95761400082628,50,20,1353
-1.2533323356430621,19.045751517972562,50,20,878
-1.873813145857262,21.404193850664228,50,20,1220
-2.48689887164856,17.952349177245686,50,20,1526
-3.090169943749483,21.253643339816783,50,20,193
-3.6812455268467845,20.87082211771146,50,20,1832
-4.257792915650728,18.305031196466267,50,20,1928
-4.817536741017151,20.229104608526704,50,20,738
-5.358267949789962,18.412190085729033,50,20,830
-5.877852522924752,18.43776506231252,50,-30,1101
-6.374239897486915,21.979012059090856,50,20,32
-6.845471059286901,21.795639676675435,50,20,1097
-7.289686274214127,18.563656340088055,50,20,1754
-7.7051324277579,20.87824479093758,50,20,1468
-8.09016994374948,17.855753931124397,50,20,495
-8.443279255020155,18.968802895434997,50,20,167
-8.763066800438637,18.91243705697012,50,20,1670
-9.048270524660195,21.30707846803757,50,20,1359
-9.297764858882513,21.69561424367195,50,20,702
-9.510565162951544,17.847120307975462,50,20,1410
-9.685831611286318,18.006187278351483,50,20,88
-9.82287250728689,20.470067049514114,50,20,3
-9.921147013144779,20.711826251827233,50,20,604
-9.980267284282716,18.861022941070924,50,20,1801
-10.0,19.496193484269124,50,20,1439
-9.980267284282716,18.089285112103997,50,20,547
-9.921147013144777,21.17111864050275,50,20,1005
-9.822872507286887,21.03635584117216,50,20,1861
-9.685831611286313,20.34294708355072,50,20,-38
-9.510565162951528,19.444310293327437,50,-30,1543
-9.297764858882505,21.10779668246622,50,20,-25
-9.048270524660186,19.793850396458733,50,20,1774
-8.763066800438628,17.956207921938496,50,20,799
-8.443279255020144,20.0677579303825,50,20,210
-8.09016994374947,19.124874304025624,50,20,491
-7.705132427757889,18.07429011450148,50,20,727
-7.289686274214114,20.70015925361078,50,20,1057
-6.845471059286888,20.739821225276664,50,20,757
-6.374239897486874,20.45222512324615,50,20,500
-5.8778525229247105,22.369541944598822,50,20,597
-5.358267949789948,20.260508743610437,50,20,762
-4.817536741017136,19.601379517356392,50,20,70
-4.257792915650713,18.0533495162856,50,20,1404
-3.6812455268467685,20.981785037237785,50,20,0
-3.0901699437494665,17.52330381567825,50,20,314
-2.4868988716485436,20.0471632861172,50,20,1849
-1.8738131458572456,22.072034910442994,50,20,1639
-1.253332335643045,19.212524455417192,50,20,820
-0.6279051952931045,18.24677655698064,50,20,1078
2.5729962394826185e-14,21.705928728521172,50,-30,191
0.6279051952931558,19.593391955694564,50,20,631
1.2533323356430608,18.231230530442524,50,20,102
1.873813145857261,18.360089977919266,50,20,1716
2.486898871648559,22.374603306600417,50,20,992
3.0901699437494816,19.86319025824903,50,20,121
3.6812455268467836,21.40228117428432,50,20,4
4.257792915650727,19.212584979072027,50,20,91
4.81753674101715,21.508849781006532,50,20,1006
5.358267949789991,19.29525777710313,50,20,1106
5.877852522924751,18.381228942139728,50,20,1445
6.374239897486914,19.53228925821487,50,20,1175
6.8454710592869,21.670251536228974,50,20,116
7.289686274214126,21.032304048027942,50,20,1337
7.705132427757899,22.320693270092505,50,20,759
8.09016994374948,19.095184492746633,50,20,1830
8.443279255020153,20.603080673012208,50,20,1944
8.763066800438637,21.043478930331997,50,20,864
9.048270524660193,20.768232472630626,50,20,604
9.297764858882525,22.161815578037572,50,20,463
9.510565162951544,18.43421657474682,50,-30,1023
9.685831611286316,18.044790026883014,50,20,233
9.82287250728689,20.955674931954064,50,20,1840
9.921147013144779,17.682784416888815,50,20,921
9.980267284282716,21.360469908274773,50,20,1157
10.0,19.983486294737723,50,20,1767
9.980267284282716,20.164495559725484,50,20,1982
9.921147013144779,20.51634200846558,50,20,1185
9.822872507286887,18.64279371400626,50,20,401
9.685831611286304,21.066543269052925,50,20,-36
9.510565162951528,20.416515426856403,50,20,1882
9.297764858882505,20.875593996084717,50,20,578
9.048270524660188,20.711345720681148,50,20,1284
8.76306680043863,20.399694117989235,50,20,1291
8.443279255020146,21.48930475077686,50,20,904
8.09016994374947,20.692247956620335,50,20,84
7.70513242775789,19.719353105882423,50,20,591
7.289686274214116,18.340698291140875,50,20,1877
6.84547105928689,19.616531724179428,50,20,981
6.374239897486875,19.562623937571214,50,20,1130
5.877852522924711,20.901016166311358,50,-30,475
5.358267949789949,20.242916604144582,50,20,1148
4.817536741017137,20.333349704117662,50,20,1814
4.257792915650714,19.89386544762761,50,20,880
3.68124552684677,20.841258684031928,50,20,1773
3.090169943749468,18.73977138089157,50,20,528
2.4868988716485445,21.189111826076672,50,20,56
1.8738131458572465,19.5342293664192,50,20,77
1.253332335643011,21.75268927895607,50,20,976
0.6279051952931057,18.423713867390596,50,20,707
-2.450531559567883e-14,21.5633448183801,50,20,1549
-0.6279051952931547,21.356522309195253,50,20,713
-1.25333233564306,19.804305292288994,50,20,178
-1.8738131458572598,18.525046657672785,50,20,1038
-2.486898871648558,21.99595036577177,50,20,205
-3.0901699437494807,17.90066479007976,50,20,1331
-3.6812455268467827,17.611277403252235,50,20,1772
-4.257792915650726,22.26525990441182,50,20,863
-4.8175367410171805,22.055497089670894,50,20,284
-5.35826794978999,20.513223257549217,50,20,743
-5.877852522924751,20.61625605397476,50,-30,392
-6.3742398974869126,22.331902190078907,50,20,1813
-6.8454710592869,19.392586316636105,50,20,1912
-7.289686274214125,18.415241981342284,50,20,1595
-7.705132427757898,21.958391508394925,50,20,1811
-8.090169943749478,19.583626636045405,50,20,1533
-8.443279255020151,19.18011165572669,50,20,1121
-8.763066800438637,19.425855283475816,50,20,1783
-9.048270524660209,20.984405708760747,50,20,231
-9.297764858882525,21.253843295201367,50,20,-77
-9.510565162951544,21.805363669398027,50,20,309
-9.685831611286316,18.182679418386137,50,20,1963
-9.82287250728689,17.867687791429265,50,20,1298
-9.921147013144779,18.901497683621194,50,20,1994
-9.980267284282716,21.937591919203236,50,20,203
-10.0,18.189332018368532,50,20,349
-9.980267284282716,19.332087627002227,50,20,1918
-9.921147013144779,21.725529399112613,50,20,991
-9.822872507286881,18.886655206081425,50,20,395
-9.685831611286304,17.526821097375805,50,20,138
-9.51056516295153,18.036440942168426,50,-30,1062
-9.297764858882507,21.312441946107686,50,20,1383
-9.048270524660188,19.212415241136792,50,20,388
-8.76306680043863,22.005515053212875,50,20,25
-8.443279255020146,19.112693511560103,50,20,827
-8.090169943749471,18.770380512350552,50,20,-10
-7.705132427757891,18.79962330728538,50,20,1989
-7.289686274214117,19.995777329176583,50,20,694
-6.845471059286864,18.618522984867393,50,20,861
-6.374239897486876,19.16821021147729,50,20,485
-5.877852522924712,20.648759667756877,50,20,1461
-5.358267949789949,20.18026478013443,50,20,-84
-4.817536741017138,17.730675441569097,50,20,489
-4.257792915650715,20.539098054658183,50,20,455
-3.6812455268467708,21.296823463366838,50,20,204
-3.090169943749469,19.87680383814027,50,20,1411
-2.486898871648546,19.57535570068049,50,20,1576
-1.8738131458572478,18.891697425595076,50,20,1947
-1.2533323356430124,20.27965201259747,50,20,1463
-0.627905195293107,18.816394840591485,50,20,1780
2.328066879653148e-14,18.7952363513622,50,-30,749
0.6279051952931535,17.618708191023686,50,20,1339
1.2533323356430583,21.960326160600005,50,20,1387
1.8738131458572584,20.59044543332925,50,20,512
2.4868988716485565,17.591611445328716,50,20,833
3.0901699437494794,22.051567867861955,50,20,608
3.6812455268467814,18.601321851652074,50,20,1432
4.257792915650725,21.559668855225677,50,20,590
4.81753674101718,17.572761705741968,50,20,215
5.3582679497899885,21.246901109581728,50,20,758
5.8778525229247505,18.754969848150036,50,20,1203
6.374239897486885,21.501826809732897,50,20,260
6.845471059286899,21.353073897357728,50,20,19
7.289686274214148,19.962340733336895,50,20,567
7.705132427757898,20.077830118919767,50,20,822
8.090169943749498,20.69668468758237,50,20,911
8.443279255020151,20.74736131339609,50,20,921
8.763066800438652,20.895242140253046,50,20,1232
9.048270524660193,19.595944229315492,50,20,215
9.297764858882523,21.99396279471685,50,20,180
9.510565162951533,22.01633639077571,50,-30,1085
9.685831611286316,17.82365825232398,50,20,236
9.822872507286895,19.80624532352895,50,20,1638
9.921147013144779,18.915532476902627,50,20,1376
9.98026728428272,21.013100779492266,50,20,705
10.0,21.08036227916598,50,20,1124
9.980267284282714,17.658781946744355,50,20,904
9.921147013144779,22.44233265985517,50,20,969
9.822872507286881,21.459775889466272,50,20,1898
9.685831611286314,20.150270025790515,50,20,1855
9.51056516295153,21.578902885744554,50,20,1625
9.29776485888252,21.691469188144346,50,20,1134
9.04827052466019,18.903924304095398,50,20,1800
8.763066800438612,19.197284172251596,50,20,173
8.443279255020146,20.706105137993443,50,20,1316
8.09016994374945,18.27569470854605,50,20,1712
7.705132427757891,18.850315906350048,50,20,594
7.289686274214092,20.44568159967283,50,20,1541
6.845471059286891,19.45354528589232,50,20,1114
6.374239897486877,21.98735333637045,50,20,1928
5.8778525229247425,19.021358690794333,50,-30,851
5.3582679497899495,21.430995798086936,50,20,1413
4.817536741017109,19.852252591292807,50,20,1509
4.257792915650716,19.024315627279517,50,20,522
3.6812455268467392,20.145309322043794,50,20,1675
3.09016994374947,20.0291142421328,50,20,1491
2.4868988716485125,22.07856834367738,50,20,1205
1.8738131458572491,19.536130801112115,50,20,491
1.2533323356430135,20.015919388012374,50,20,628
0.6279051952931436,18.75710514997909,50,20,531
-2.2056021997384124e-14,19.64622980663721,50,20,1918
-0.6279051952931168,21.483685280782712,50,20,1735
-1.2533323356430572,20.614996821421492,50,20,1916
-1.8738131458572924,18.607012968615805,50,20,1895
-2.4868988716485556,21.642444586740833,50,20,1699
-3.0901699437495123,18.740971947725765,50,20,1642
-3.68124552684678,19.329207478392032,50,20,1241
-4.257792915650756,18.378686916150457,50,20,509
-4.817536741017147,17.717383337210062,50,20,845
-5.358267949789988,19.06758789842035,50,20,1971
-5.87785252292472,20.141362320717672,50,-30,543
-6.374239897486911,20.17386216284649,50,20,1588
-6.845471059286923,18.125928278657167,50,20,1261
-7.289686274214123,19.21034749377613,50,20,1422
-7.705132427757919,18.293641286190894,50,20,1854
-8.090169943749476,22.05375707337283,50,20,86
-8.443279255020169,18.717158294818784,50,20,1146
-8.763066800438635,21.19868580912024,50,20,1546
-9.048270524660207,21.05473530366989,50,20,944
-9.29776485888251,22.151200650504286,50,20,205
-9.510565162951542,17.888872794158583,50,20,874
-9.685831611286307,20.22067926556651,50,20,788
-9.82287250728689,17.753034157668303,50,20,614
-9.921147013144784,21.60322456960751,50,20,891
-9.980267284282716,20.263063708264042,50,20,1045
-10.0,19.958215642602124,50,20,1461
-9.980267284282716,20.22331347631203,50,20,862
-9.921147013144774,20.74745942860726,50,20,1540
-9.822872507286888,22.251079020037025,50,20,1853
-9.685831611286305,21.030480718497095,50,20,407
-9.51056516295154,21.655206781264148,50,-30,657
-9.297764858882507,17.696537672060654,50,20,746
-9.048270524660175,17.72335552898473,50,20,66
-8.763066800438631,20.049177172889284,50,20,1659
-8.443279255020128,18.682285498212998,50,20,289
-8.090169943749473,18.32631372465731,50,20,354
-7.705132427757871,18.818229436716848,50,20,143
-7.289686274214118,18.404195301417438,50,20,599
-6.845471059286866,18.464796025566645,50,20,1060
-6.3742398974869054,20.789130876934394,50,20,207
-5.877852522924714,18.762528406046002,50,20,1847
-5.358267949789921,18.311142752098085,50,20,1880
-4.817536741017141,19.169908290257666,50,20,530
-4.257792915650685,22.33663219631461,50,20,928
-3.681245526846773,18.947491423282777,50,20,1707
-3.090169943749437,20.93418079132002,50,20,1631
-2.486898871648548,18.690281475823383,50,20,374
